text,true_label,pred_label
"không gian tổng quát - Nhà hàng nhỏ nhưng ấm cúng, có máy lạnh nên cũng không sợ nóng vì một phần mài sắc theo phong cách Ấn Độ nên sẽ có cảm tưởng mùa hè thì nóng nảy lắm :).",1,1
"nhà hàng điều khoản khác - Nhà hàng nhỏ nhưng ấm cúng, có máy lạnh nên cũng không sợ nóng vì một phần mài sắc theo phong cách Ấn Độ nên sẽ có cảm tưởng mùa hè thì nóng nảy lắm :).",1,2
"phục vụ tổng quát Ngày xưa mình kêu giao đều giao rất đúng, nhg k hiểu sao gần đây làm rất tệ và ẩu kiểu như k ktra đơn hàng.",0,0
đồ uống loại Mình thích ăn trân châu nên gọi thêm double trân châu đen.,1,1
"vị trí tổng quát Thông báo là quán này hình như đổi địa chỉ nha cả nhà, thấy báo 3 tháng chưa tương tác cũng lo, nhưng vẫn tìm được quán, địa chỉ là 1192 Trường Sa, P13, Phú Nhuận.",1,1
thức ăn chất lượng Đồ ăn thì càng ngày càng dở.,0,0
"thức ăn loại Món ăn trình bày đẹp, có thẻ thành viên được giảm giá cho những lần sau.",2,2
"nhà hàng điều khoản khác Món ăn trình bày đẹp, có thẻ thành viên được giảm giá cho những lần sau.",1,1
"nhà hàng tổng quát Quán rất đông, đồ uống đa dạng và nhân viên khá nhiệt tình.",2,2
"đồ uống loại Quán rất đông, đồ uống đa dạng và nhân viên khá nhiệt tình.",2,2
"phục vụ tổng quát Quán rất đông, đồ uống đa dạng và nhân viên khá nhiệt tình.",2,2
phục vụ tổng quát Lúc trước đi có gặp bạn nhân viên nhỏ nhắn nhưng nhiệt tình lắm.,2,2
không gian tổng quát Có mấy cái ghế ngồi trong nhà( 1-2 c thôi) và chủ yếu là ngồi ngoài vỉa hè :))).,1,1
"đồ uống loại - Thức uống:đa dạng, nhiều loại, mình thấy loại nào cũng ngon, pha chế vừa chứ k quá ngọt hay quá nhạt.",2,2
"đồ uống chất lượng - Thức uống:đa dạng, nhiều loại, mình thấy loại nào cũng ngon, pha chế vừa chứ k quá ngọt hay quá nhạt.",2,2
thức ăn loại Thất vọng vì vài món trong menu mấy lần đến đều hết như cá lăng.,0,0
"phục vụ tổng quát 🍃Phục vụ:Nhân viên thân thiện, nhiệt tình, giữ xe dắt ra cho mình luôn.",2,2
thức ăn chất lượng Về cuối là k ăn được do mặn quá.,0,1
nhà hàng tổng quát Thêm nữa 1 suất cơm khá là to ăn no căng a.,2,2
thức ăn chất lượng So với những quán mỳ cay mình đã từng ăn thì thật sự quá thất vọng.,0,0
"đồ uống chất lượng Trà thơm mùi nc vải, chua chua dịu dịu.",2,2
phục vụ tổng quát Trong khi mình đang ăn thì 2 bạn đó đứng đối diện luôn @ @ vì thấy k tự nhiên nên mình cố tình nhìn thì 2 bạn đó có đổi chỗ.,0,0
"thức ăn loại Sườn bò mỏng nên thịt hơi khô, nhưng bù lại ăn thơm lắm, sốt BBQ làm cũng vừa miệng nữa.",0,2
"thức ăn chất lượng Sườn bò mỏng nên thịt hơi khô, nhưng bù lại ăn thơm lắm, sốt BBQ làm cũng vừa miệng nữa.",1,2
nhà hàng tổng quát cảm thấy rất chán khi vào đây !,0,0
"thức ăn loại Cá nhân mình thích món gà không xương hành baro và gà không xương sốt cay, các món mì với cơm thì ăn kèm với gà rất ổn.",2,1
"thức ăn chất lượng Cá nhân mình thích món gà không xương hành baro và gà không xương sốt cay, các món mì với cơm thì ăn kèm với gà rất ổn.",2,2
"không gian tổng quát Không gian quán đẹp và sáng, nhiều ánh sáng nữa, ngồi ăn khá thoải mái.",2,2
thức ăn chất lượng Mỳ ý rất ổn.,2,2
"thức ăn loại Pizza bò và tôm cũng khá ngon, có phủ 1 lớp cheese trên mặt pizza luôn rồi á, thơm thơm béo béo cũng ok nè.",2,2
"thức ăn chất lượng Pizza bò và tôm cũng khá ngon, có phủ 1 lớp cheese trên mặt pizza luôn rồi á, thơm thơm béo béo cũng ok nè.",2,2
"thức ăn chất lượng Vỏ bánh vẫn dai dai, nhân vẫn mát lạnh.",2,0
nhà hàng tổng quát Bỏ thêm vài trăm ra ăn king bbq còn xứng đáng hơn chứ thất vọng ở đây quá.,0,0
phục vụ tổng quát Mình từng nghe rất nhiều review xấu về thái độ phục vụ ở đây nhưng hôm nay mới thấy.,0,0
"không gian tổng quát Không gian, âm nhạc, nhân viên rất tuyệt.",2,2
"phục vụ tổng quát Không gian, âm nhạc, nhân viên rất tuyệt.",2,2
"nhà hàng điều khoản khác Không gian, âm nhạc, nhân viên rất tuyệt.",2,2
"phục vụ tổng quát Phục vụ tốt, dễ thương, mình thấy mấy bạn nữ rất thân thiện, cười nói với khách.",2,2
"phục vụ tổng quát PHỤC VỤ: Nhanh nhẹn,nhiệt tình.",2,2
"thức ăn loại Mì nhiều, rau muốn nhiều, phá lấu ngon, chấm với nước mắm cay cay nữa, xuất sắc.",2,2
"thức ăn chất lượng Mì nhiều, rau muốn nhiều, phá lấu ngon, chấm với nước mắm cay cay nữa, xuất sắc.",2,2
"vị trí tổng quát 🎉 Về vị trí, quán nằm trên đường Hồ Tùng Mậu, đối diện Bitexco, đi từ xa đã có thể nhìn thấy.",2,1
"không gian tổng quát Từ ánh sáng, nội thất đều có một vẻ rất sang trọng, như trong những cung điện ý.",2,2
thức ăn giá tiền Ăn gà ở aeon cũng khá ngon giá cả hợp lý nhất là gà rán.,2,2
thức ăn chất lượng Ăn gà ở aeon cũng khá ngon giá cả hợp lý nhất là gà rán.,2,2
"phục vụ tổng quát Phục vụ thì nhiều người nên nhanh, nhưng đùa giỡn om sòm quá, mình cũng hay ăn hàng quán nhưng khách thì đang ăn ở đây cứ cười giỡn ha hả nên về phục vụ mình ko đánh giá cao.",0,1
nhà hàng tổng quát VÔ CÙNG ẤM ỨC VÀ THẤT VỌNG Mình đến với Đen Đá là lần đầu nhưng cũng có thể là lần cuối.,0,2
đồ uống loại Mình có gọi 1 trà xanh kem cheese và ô long kem chée đều thêm chân trâu trắng.,1,1
thức ăn loại Trong đó có các loại bánh mặn ngọt khác nhau.,2,2
nhà hàng tổng quát Nhân viên phục vụ nhanh nhẹn và đồ ăn ra nhanh mặc dù hôm mình đi quán cũng đông khách 😀.,1,2
phục vụ tổng quát Nhân viên phục vụ nhanh nhẹn và đồ ăn ra nhanh mặc dù hôm mình đi quán cũng đông khách 😀.,2,2
"thức ăn loại Bò, gà, bê, cá tôm hải sản đầy đủ chế biến cũng ngon.",2,2
"thức ăn chất lượng Bò, gà, bê, cá tôm hải sản đầy đủ chế biến cũng ngon.",2,2
"nhà hàng giá tiền Giá cả:không rẻ, nhưng chấp nhận được.",1,1
phục vụ tổng quát Nói chung đồ ăn với chất lượng rất tuyệt nhưng đợi mấy bạn mang đồ ăn ra hơn nửa tiếng.,0,2
thức ăn chất lượng Nói chung đồ ăn với chất lượng rất tuyệt nhưng đợi mấy bạn mang đồ ăn ra hơn nửa tiếng.,2,2
"đồ uống loại Và 3 nước số 9, 1 soda chanh và thêm nước gì đó nữa không nhớ.",1,1
"nhà hàng tổng quát Nói chung la khá ngon nha, mọi ng nên thử =).",2,2
thức ăn chất lượng Ngon hơn hồi xưa ăn luôn.,2,2
"thức ăn chất lượng Thịt nhạt màu, ăn khô và bã, mùi cũng không được tươi ngon.",0,0
nhà hàng tổng quát Mình thấy có khá là thông minh khi để tranh tô màu lên trên bàn ăn của khách.,2,2
"thức ăn loại Bạch tuột cay phô mai thì nó khá là cay so với mình, phô mai cũng ít nhưng có có thêm bánh gạo ăn cũng lạ lạ.",1,2
"thức ăn chất lượng Bạch tuột cay phô mai thì nó khá là cay so với mình, phô mai cũng ít nhưng có có thêm bánh gạo ăn cũng lạ lạ.",1,2
đồ uống loại Là trà với nc trái cây.,1,1
thức ăn chất lượng Thịt ếch mềm và ngon lắm.,2,2
nhà hàng tổng quát Ăn khác hẳn bên lotte và kfc.,2,2
thức ăn loại Cuốn cùng rau sống chấm sốt ớt cay cay quá chuẩn luôn.,2,2
thức ăn chất lượng Cuốn cùng rau sống chấm sốt ớt cay cay quá chuẩn luôn.,2,0
"không gian tổng quát Nhà hàng rất rộng rãi, thoáng mát, còn có cả phòng riêng để tổ chức tiệc tùng, sinh nhật.",2,2
"nhà hàng điều khoản khác Nhà hàng rất rộng rãi, thoáng mát, còn có cả phòng riêng để tổ chức tiệc tùng, sinh nhật.",2,2
"vị trí tổng quát Circle K, Đinh Tiên Hoàng.",1,1
nhà hàng tổng quát Ở đây nếu không dùng buffet cũng có thể gọi món ăn.,1,1
"không gian tổng quát Quán nhỏ, mùi dầu mỡ từ mấy quán xung quanh hơi ngấy.",0,0
"không gian tổng quát Không gian quán khá rộng rãi, đầy đủ tiện nghi: wifi, máy lạnh, nhà vệ sinh,...",2,2
"nhà hàng điều khoản khác Không gian quán khá rộng rãi, đầy đủ tiện nghi: wifi, máy lạnh, nhà vệ sinh,...",2,2
đồ uống chất lượng Khi đã ăn lớp kem béo phía trên rồi uống xuống phần trà thì lại càng lấy vị nhạt hơn 😵😵.,0,0
đồ uống chất lượng Còn olong sữa của mình là khỏi nói.,2,2
đồ uống loại Còn olong sữa của mình là khỏi nói.,1,2
"thức ăn chất lượng Đồ ăn ở mức ổn đến ngon, không tệ.",2,2
"thức ăn loại Bánh này là bánh kẻng í, ăn giống kiểu bánh bèo í nhg kfai là bánh bèo chấm nước chấm như quẩy mà là bánh bèo ngọt 😂.",1,1
"vị trí tổng quát Quán nằm ở mặt đường Phố Huế, gần đoạn giao Tô Hiến Thành.",1,1
phục vụ tổng quát Mỗi cái điểm trừ nhỏ là có chị nv bàn mình sang món dư từ đĩa lớn qua đĩa nhỏ thường xuyên bị rớt ra bàn + choáng chỗ khách ngồi( chỉ đứng kế mình) nên cảm giác đang ăn thấy không được tự nhiên.,0,0
nhà hàng tổng quát Nói chung ngon lắm.,2,2
nhà hàng tổng quát Chất lượng thì miễn chê.,2,2
nhà hàng điều khoản khác Một phần chỗ ngồi thoải mái và không có ngồi ghép nữa ^ ^ !,2,2
thức ăn giá tiền Chicken nugget 10 miếng 45k.,1,1
thức ăn loại Chicken nugget 10 miếng 45k.,1,1
thức ăn loại * Menu:chủ yếu là beef steak chứ còn mấy món khác không đa dạng lắm.,1,2
"phục vụ tổng quát * Phục vụ:không thích lắm, dù khách không đông nhưng khách ăn xong mấy bạn không chịu dọn, để đầy đó, nhìn rất không sạch sẽ.",0,0
"thức ăn chất lượng Nước lẩu thì ăn vẫn bình thường, gọi là ăn được, chứ so với hotpot story thì vẫn thua mấy bậc.",1,1
"nhà hàng giá tiền Ta nói bữa nay ăn free nó đã gì đâu, có 4 voucher 100k, ăn uống thả ga mà hết 399k à, thích thật ý.",2,1
"phục vụ tổng quát Chờ thì lâu, oder 1 đường bưng lên 1 nẻo.",0,0
"thức ăn chất lượng Đồ ăn ở đây thì khỏi phải bàn, rất ngon và giá cả hợp lí .",2,2
"thức ăn giá tiền Đồ ăn ở đây thì khỏi phải bàn, rất ngon và giá cả hợp lí .",2,2
"thức ăn chất lượng Tất cả món ăn rất vừa miệng, tuy hôm đó mình đi không có cua hoặc ghẹ nhưng có gà ác hầm thuốc bắc, cháo Thào.",2,2
"thức ăn loại Tất cả món ăn rất vừa miệng, tuy hôm đó mình đi không có cua hoặc ghẹ nhưng có gà ác hầm thuốc bắc, cháo Thào.",1,1
đồ uống giá tiền - nước đưa tươi hoặc dừa dứa giá cũng 12k ma tuyệt ngon.,1,1
đồ uống chất lượng - nước đưa tươi hoặc dừa dứa giá cũng 12k ma tuyệt ngon.,2,2
phục vụ tổng quát Cứ mỗi lần thấy nước mặn mặn cạn nước là nhân lại đổ vào giúp.,2,0
"đồ uống chất lượng Bánh bông lan trứng muối ở đây hơi khô và cứng, đồ uống ổn.",1,2
"thức ăn chất lượng Bánh bông lan trứng muối ở đây hơi khô và cứng, đồ uống ổn.",0,2
thức ăn loại Mình ghé ăn lẩu 1 người rồi mua sushi về nhà ăn nữa.,1,2
không gian tổng quát Không gian cũng không lớn lắm.,1,1
nhà hàng tổng quát Ngạc nhiên vì quán này quá ngon mà ít review foody như vậy.,2,2
đồ uống chất lượng Bạn mình bảo hơi ngọt còn mình thấy bình thường.,1,1
"đồ uống giá tiền Nói chung là bingsu cũng ổn, 40-50 k / 1 phần.",1,1
"đồ uống chất lượng Nói chung là bingsu cũng ổn, 40-50 k / 1 phần.",1,2
"thức ăn loại Khoai tây chiên phần có 15k thui mà nhiều lắm, cọng dài giòn và vàng ươm, thật ra mình ưng nhất là phần khoai tây.",2,2
"thức ăn giá tiền Khoai tây chiên phần có 15k thui mà nhiều lắm, cọng dài giòn và vàng ươm, thật ra mình ưng nhất là phần khoai tây.",2,1
"đồ uống chất lượng Chất lượng:nước uống ngon, phục vụ dễ thương, trang trí khá đẹp, thích hợp hẹn hò hoặc học hành đều được.",2,2
"phục vụ tổng quát Chất lượng:nước uống ngon, phục vụ dễ thương, trang trí khá đẹp, thích hợp hẹn hò hoặc học hành đều được.",2,2
"không gian tổng quát Chất lượng:nước uống ngon, phục vụ dễ thương, trang trí khá đẹp, thích hợp hẹn hò hoặc học hành đều được.",2,2
"thức ăn loại Nhân socola ngập ngụa, trân châu thì mềm dẻo, bên ngoài là bánh sandwich phủ 1 lớp bột socola.",2,1
"phục vụ tổng quát Nhân viên ngoan ngoãn, cơ mà đồ thì ra hơi lâu.",1,0
"thức ăn loại Phô mai nhìu, lần nào cũng ăn 2,3 bắp mới đỡ thèm.",2,2
phục vụ tổng quát Hôm mình đến là ngày lễ nên phải ngồi đợi 1 lúc mới có bàn.,1,0
thức ăn chất lượng Món bạch tuộc sống trộn wasabi ăn khá lạ miệng.,2,2
"đồ uống loại Bọn mình có gọi set trà chiều đôi, trà cam quế và trà hoa cúc, các vị đều ngon, thơm nhưng mình thích vị trà hoa cúc nhất, rất nhẹ.",1,1
"đồ uống chất lượng Bọn mình có gọi set trà chiều đôi, trà cam quế và trà hoa cúc, các vị đều ngon, thơm nhưng mình thích vị trà hoa cúc nhất, rất nhẹ.",2,2
"đồ uống loại À các bạn k thích ngọt nên chọn đường 50 % nha, mình uống lần đầu nên ngố ngố chọn 70 % nên hơi ngọt, mất luôn vị đắng đắng của trà :(.",1,1
"đồ uống chất lượng À các bạn k thích ngọt nên chọn đường 50 % nha, mình uống lần đầu nên ngố ngố chọn 70 % nên hơi ngọt, mất luôn vị đắng đắng của trà :(.",1,0
"phục vụ tổng quát Vậy mà bạn nv tỏ vẻ khó chịu ra hẳn, mình thấy vậy nên hơi ngại mới đi ra ghế chờ ngồi, ko đứng đó nữa Lát sau thì 2 bạn nam vô.",0,0
đồ uống loại Mình hay uống 2 loại trà sữa trân châu và trà sữa trà xanh với milkfoam.,1,1
"vị trí tổng quát Ngay trung tâm thành phố, đồ ăn thức uống rẻ, đa dạng, có view lầu ngắm đường phố, có máy lạnh wifi free.",1,1
