text,polarity
Vì shop quá bé nên để xe nép nép vào đi ngay không tắc đường nha các mẹ :((. không gian tổng quát,0
Mì ý thì mình thấy bth k đặc sắc lắm. thức ăn chất lượng,1
"Miếng Steak rất dày, nướng chín vừa đúng yêu cầu, sốt tiêu ngon và nóng sốt. thức ăn loại",2
"Miếng Steak rất dày, nướng chín vừa đúng yêu cầu, sốt tiêu ngon và nóng sốt. thức ăn chất lượng",2
"Topping có mực, tôm, thanh cua, hành tây. thức ăn loại",1
"Mình đi trưa, quán k đông lắm. nhà hàng tổng quát",1
Nhân viên thấy khách ra vào là lập tức xin chào hoặc cảm ơn liền. phục vụ tổng quát,2
"Đồ ăn tạm ổn, giá ko mắc. thức ăn giá tiền",1
"Đồ ăn tạm ổn, giá ko mắc. thức ăn chất lượng",1
"Miếng đào cắt siêu to, nước uống coa vị kì kì lắm. đồ uống chất lượng",0
"Miếng đào cắt siêu to, nước uống coa vị kì kì lắm. đồ uống loại",0
Về phần nước thì mình trà của mình( trà táo) tạm ổn. đồ uống chất lượng,1
Nên thịt hết rất vụn. thức ăn loại,0
"Súp bí đỏ ngon, ko bị béo ngấy đâu, vừa miệng lắm, bên trên có bánh mì nướng cắt vuông. thức ăn chất lượng",2
"Có bạn nhân viên order đeo kính hỏi order khách như quát vào mặt mình ấy, mình nhìn menu đang xem nước mà cứ hỏi to tới tới tới gấp gáp hối thúc như kiểu muốn nhảy vô miệng mình ngồi luôn với ở đâu lại có kiểu nhìn xiên lườm nữa. phục vụ tổng quát",0
"Dĩa vịt nhìn cũng hấp dẫn, rau cải có bắp cải tím nữa. thức ăn loại",2
"Có 3 loại lẩu là lẩu miso, lẩu thái và một loại nữa mà quên mất tiêu 😭. thức ăn loại",2
Mình vào ngồi từ 7r nhưng 10h mới ra đc khỏi cửa vì đến tính tiền thôi cũng mất 30p. phục vụ tổng quát,0
Và Saturdays Kitchen đã nấu những món đó để giới thiệu cho người Việt 🍛. nhà hàng tổng quát,1
Giá ko rẻ cũng ko quá mắc. nhà hàng giá tiền,1
"Các loại bánh khác ở đây giá cả cũng rất đa dạng, nhiều loại bánh cả ngọt cả mặn. thức ăn loại",2
"Không gian:khá rộng, có trên lầu, mình thấy có phải chờ đợi bàn những cũng không lâu lắm chừng 3-5 phút là có. phục vụ tổng quát",1
"Không gian:khá rộng, có trên lầu, mình thấy có phải chờ đợi bàn những cũng không lâu lắm chừng 3-5 phút là có. không gian tổng quát",2
"Quán Kệ là 1 trong số ít những quán ở Hà Nội có sản phẩm rượu Ba kích Trúc Bạch, rượu uống ngon dễ vào, phù hợp với những quán ăn dân dã kiểu quán Kệ :). đồ uống chất lượng",2
"Quán Kệ là 1 trong số ít những quán ở Hà Nội có sản phẩm rượu Ba kích Trúc Bạch, rượu uống ngon dễ vào, phù hợp với những quán ăn dân dã kiểu quán Kệ :). đồ uống loại",2
Sốt phô mai hơi ít và có phần bị nguội nên ăn không được ngon lắm. thức ăn loại,0
Sốt phô mai hơi ít và có phần bị nguội nên ăn không được ngon lắm. thức ăn chất lượng,1
Tính luôn thuế nước tầm 350k nha. nhà hàng giá tiền,1
"Không gian:rộng rãi, sáng sủa, nhưng mà cái thềm cao quá, lại lõm chõm đất cát, chạy xe lên hơi bị khó khăn, chưa kể trước góc nhà hàng có cây xanh to to, thùng rác chưng dụng kế bên bốc mùi bay theo gió hơi bị hôi. không gian tổng quát",2
"Không gian:rộng rãi, sáng sủa, nhưng mà cái thềm cao quá, lại lõm chõm đất cát, chạy xe lên hơi bị khó khăn, chưa kể trước góc nhà hàng có cây xanh to to, thùng rác chưng dụng kế bên bốc mùi bay theo gió hơi bị hôi. nhà hàng điều khoản khác",0
Kem nấm béo béo ăn ko ngán đâu. thức ăn chất lượng,2
💋 Vị trí:Bên tay phải đường nếu đi từ hướng Xã Đàn vào. vị trí tổng quát,1
"Thịt thì mình thấy chất lượng không bằng chỗ khác cũng bán phần oyster vì khi cắt vụn thịt nhỏ nhỏ rơi ra khắp luôn, nướng đều tay tuy hơi tái. thức ăn loại",1
"Thịt thì mình thấy chất lượng không bằng chỗ khác cũng bán phần oyster vì khi cắt vụn thịt nhỏ nhỏ rơi ra khắp luôn, nướng đều tay tuy hơi tái. thức ăn chất lượng",1
"Khoai tây khá ngon, giòn và mềm bên trong. thức ăn chất lượng",2
Quán nằm trong hẻm nhỏ đường Tô Hiến Thành cũng khá dễ tìm. vị trí tổng quát,2
"Có một lần gọi cơm hấp nấm gà nướng sốt ship deliver về thì rất ấn tượng vì cơm nấm ngon, nên lần này quyết ra tận quán ăn thử xem chất lượng có khác gì không 🤤. thức ăn chất lượng",2
Các loại trà hoa quả ở royaltea siêu ngon. đồ uống chất lượng,2
💲 Combo 345 K / tầm 2-3 người. thức ăn giá tiền,1
"Tầng 1,2 ko gian trong nhà rất ấm cúng, nhưng cá nhân mình thích ko gian cây vườn t3 hơn. không gian tổng quát",2
"Đường vào tìm quán cũng khá dễ, nhưng chỉ mỗi hơi phiền gửi xe vì là ngõ chợ nên ồn ào. nhà hàng điều khoản khác",1
"Đường vào tìm quán cũng khá dễ, nhưng chỉ mỗi hơi phiền gửi xe vì là ngõ chợ nên ồn ào. vị trí tổng quát",2
"Thật ra cũng không khó tìm, chạy vào Ga thì quán nằm ở  mặt tiền, cuối đường nhìn bên phải là thấy !. vị trí tổng quát",2
Trà tắc với soda bình thường à ko ngon lắm. đồ uống chất lượng,1
Trà tắc với soda bình thường à ko ngon lắm. đồ uống loại,1
"Decor khá ổn, còn có vài chỗ cho các bạn chụp hình ' sống ảo ' nữa : không gian tổng quát",2
"Trà sữa ngon nhất luôn, uống trà sữa ở đây được mấy năm rồi á, ưng ý lắm. đồ uống chất lượng",2
Canh nêm nếm vừa ăn lắm. thức ăn chất lượng,2
Quán bán từ 6h30 sáng cho đến khi hết cũng tầm 9h hơn. nhà hàng tổng quát,1
"Nhân viên thì dễ thương nhug quá bất tiện khi gui xe, fai chạy 1 vòng phía sau quán gui, rồi ngồi xe nhân viên chở về quán. phục vụ tổng quát",2
"Nhân viên thì dễ thương nhug quá bất tiện khi gui xe, fai chạy 1 vòng phía sau quán gui, rồi ngồi xe nhân viên chở về quán. nhà hàng điều khoản khác",0
Bữa trước ăn rong biển thấy cũng ngon. thức ăn chất lượng,2
"Lúc đầu thì nghĩ cũng chỉ có vài ba món ít ít thôi, chuẩn bị sẵn tinh thần phải gọi thêm rồi mà đến cuối cùng lại no căng( mình đi 3 người nhé). thức ăn loại",2
"Món nướng ngon, nhất là ba chỉ heo và bò. thức ăn chất lượng",2
"Món nướng ngon, nhất là ba chỉ heo và bò. thức ăn loại",1
Hai món đặc trưng nhất là cơm cà ri và hambagu( miếng thịt trong hamburger). thức ăn loại,1
Phục vụ nhanh nhẹn & thân thiện. phục vụ tổng quát,2
"Tuy nhiên bù lại có nhiều kiểu ghế ngồi, ở đây tám với bạn bè coi bộ cũng vui. nhà hàng điều khoản khác",2
"Chỉ được không gian ngồi ban công tầng 2 khá thoáng đãng, nhẹ nhàng là kéo lại buổi trưa hôm qua. không gian tổng quát",2
"Nên thử xúc xích nha mọi người ăn rất ngon, cả takoyaki cũng ok. thức ăn chất lượng",2
"Nên thử xúc xích nha mọi người ăn rất ngon, cả takoyaki cũng ok. thức ăn loại",1
"Thằng bạn mới trà sữa gong cha này, uống thật là ngon, đậm đà và thơm mát. đồ uống chất lượng",2
"Mình ngồi lầu 1, không gian hơi nhỏ nhưng cũng mát mẻ do có máy lạnh, wifi nhanh. không gian tổng quát",1
"Mình ngồi lầu 1, không gian hơi nhỏ nhưng cũng mát mẻ do có máy lạnh, wifi nhanh. nhà hàng điều khoản khác",2
Tưởng đâu đây chỉ là hot trend tạm thời ở SG nhưng thực sự là ngon. nhà hàng tổng quát,2
"Mình đến đây khá nhiều, vì quán vừa gần nhà vừa gần chỗ làm, lại mê đồ cay nên cứ 1 tuần lại đến. vị trí tổng quát",1
Trà gừng thơm ! đồ uống chất lượng,2
"Ly môn thì thơm, trân châu trắng ăn dòn dòn ngon :). đồ uống chất lượng",2
"Ly môn thì thơm, trân châu trắng ăn dòn dòn ngon :). đồ uống loại",1
"Chỗ Goky này thì nằm ngay đầu QThanh, Cửa Bắc nhá ❤️. vị trí tổng quát",1
"đã thế có lần mình phải yêu cầu đổi cốc đồ uống khác vì nắp hộp quá dơ, không hiểu làm sao mà các bạn có thể mang ra cho khách được. nhà hàng điều khoản khác",0
Mấy bạn nhân viên rất lịch sự. phục vụ tổng quát,2
Tác phong phục vụi nhiệt tình nhanh. phục vụ tổng quát,2
Ban đầu mình gọi Mixed cobb thịt gà trong đó kiểu thô thiển mà ăn bở cực cộng thêm sốt rất ít mình còn phải xin thêm hẳn bát sốt trộn cùng mà vẫn k đủ nên ăn kiểu ăn rau củ sống vậy. thức ăn loại,0
Ban đầu mình gọi Mixed cobb thịt gà trong đó kiểu thô thiển mà ăn bở cực cộng thêm sốt rất ít mình còn phải xin thêm hẳn bát sốt trộn cùng mà vẫn k đủ nên ăn kiểu ăn rau củ sống vậy. thức ăn chất lượng,0
"Trà ngon, rẻ. đồ uống chất lượng",2
"Trà ngon, rẻ. đồ uống giá tiền",2
Nhưng địa chỉ này nhân viên ổn nhất hệ thống GongCha rồi 😒. phục vụ tổng quát,1
"Nói chung mỗi người mỗi vị, gongcha chắc sẽ hợp với những người thích béo và Koi là dành cho những người thích vị trái cây đậm đà 😊😊😊. nhà hàng tổng quát",2
Ly thì không đẹp lắm. nhà hàng điều khoản khác,1
"Gà giòn, nóng, sốt tiêu gì đó nhưng mình thấy ko cay lắm. thức ăn chất lượng",2
"Mọi người đều thích món mì ống và phô mai, một ' món dễ ăn ' cổ điển và đặc sắc. thức ăn chất lượng",2
Mình thấy ăn cũng tươi và giá cả phải chăng. thức ăn chất lượng,2
Mình thấy ăn cũng tươi và giá cả phải chăng. thức ăn giá tiền,2
Beefsteak vẫn rất ngon. thức ăn chất lượng,2
Nên ăn 1 chút là đã ngấy rồi. thức ăn chất lượng,0
"Mình gọi 1 lẩu thái hải sản, 1 điax bò mỹ, 1 sprite, 3 trà đá, 1 đĩa ếch rang muối, 1 ngô 1 khoai mà hết có 644 k ăn 5 người là no nhé. thức ăn loại",1
"Mình gọi 1 lẩu thái hải sản, 1 điax bò mỹ, 1 sprite, 3 trà đá, 1 đĩa ếch rang muối, 1 ngô 1 khoai mà hết có 644 k ăn 5 người là no nhé. thức ăn giá tiền",1
"Với mình thì nó quá ngon, chất lượng lại rất tuyệt vời. nhà hàng tổng quát",2
"Vô tình biết shop trên fb, thấy up nhiều món ngon nên bạn mình rủ ghé shop mua thử vài món. thức ăn loại",2
"Vô tình biết shop trên fb, thấy up nhiều món ngon nên bạn mình rủ ghé shop mua thử vài món. thức ăn chất lượng",2
"- trà xanh đá xay:k có size nên k thik lắm, vs ở đây là tttm lớn mà k hiểu sao đá xay lại lỏng, cảm giác hút nước thôi chứ chả phải đá ý hic, kem bt, ai thích uống lạc sẽ ưng còn mình thik ngọt hơn chút. đồ uống chất lượng",0
"- trà xanh đá xay:k có size nên k thik lắm, vs ở đây là tttm lớn mà k hiểu sao đá xay lại lỏng, cảm giác hút nước thôi chứ chả phải đá ý hic, kem bt, ai thích uống lạc sẽ ưng còn mình thik ngọt hơn chút. đồ uống loại",0
"Gồm có tôm, nghêu và bắp. thức ăn loại",1
Đi trước ngày nghỉ lễ nên quán rất đông nhưng đồ gọi không phải đợi lâu. nhà hàng tổng quát,2
Đi trước ngày nghỉ lễ nên quán rất đông nhưng đồ gọi không phải đợi lâu. phục vụ tổng quát,2
Tuy giá cao nhưng ăn ngon và lâu lâu đổi gió cũng đáng đồng tiền. thức ăn chất lượng,2
Tuy giá cao nhưng ăn ngon và lâu lâu đổi gió cũng đáng đồng tiền. nhà hàng giá tiền,0
* * * Món ăn:toast tsua thái size L và toast matcha size M. Bánh giòn mới nướng luôn. thức ăn chất lượng,2
* * * Món ăn:toast tsua thái size L và toast matcha size M. Bánh giòn mới nướng luôn. thức ăn loại,1
"À tuy đông khách nhưng ở đây không được nhiều bàn ghế, mong là quản lí ở đây sẽ mở rộng khu vực ngồi ăn. nhà hàng tổng quát",1
"À tuy đông khách nhưng ở đây không được nhiều bàn ghế, mong là quản lí ở đây sẽ mở rộng khu vực ngồi ăn. không gian tổng quát",1
"Mình thì thấy bún ở đây nước dùng rất bình thường, ko có gì đặc biệt cả. thức ăn chất lượng",1
Nhân viên như cơm hàng cháo chợ...mà thậm chí quán vỉa hè nhiều khi còn phục vụ tốt hơn. phục vụ tổng quát,0
"Mình thử ya ua bailey ' s vs chuối, ly bé xíu ko có thêm topping gì hơn 80k, hơi mắc và hơi ngọt. đồ uống chất lượng",0
"Mình thử ya ua bailey ' s vs chuối, ly bé xíu ko có thêm topping gì hơn 80k, hơi mắc và hơi ngọt. đồ uống loại",0
"Mình thử ya ua bailey ' s vs chuối, ly bé xíu ko có thêm topping gì hơn 80k, hơi mắc và hơi ngọt. đồ uống giá tiền",0
"Calamari thì bình thường, mực dai giòn nhưng ko thơm và sốt cũng ko ngon mấy. thức ăn chất lượng",1
"Calamari thì bình thường, mực dai giòn nhưng ko thơm và sốt cũng ko ngon mấy. thức ăn loại",1
Nhân viên nam thì đẹp trai mà chị chủ xinh gái. phục vụ tổng quát,2
Món khai vị với tráng miệng thì tạm được. thức ăn chất lượng,1
Món khai vị với tráng miệng thì tạm được. thức ăn loại,1
"Còn sốt vang đỏ là khó ăn nhất, vì vừa chua vừa chát. thức ăn chất lượng",0
"Trà sưa Gongcha ngon quá, bị nghiện r. đồ uống chất lượng",2
K ngờ khi giao đến là 1 ly khác hoàn toàn @ @ gì mà trà sữa đen combo hai loại hạt thạch trân châu và nha đam. phục vụ tổng quát,0
K ngờ khi giao đến là 1 ly khác hoàn toàn @ @ gì mà trà sữa đen combo hai loại hạt thạch trân châu và nha đam. đồ uống loại,1
Giá:So với những gì mình nhận được thì giá như vậy là quá cao. nhà hàng giá tiền,0
